SUMMARY,DTSTART-DATE,START-TIME,DTEND-DATE,END-TIME,DUE,NOTES,ATTENDEE,LOCATION,PRIORITY,URL,CALENDAR,UID,ORGANIZER,CATEGORIES,DURATION,REPLACES RECURRENT EVENT FROM
"Outils info. & numeriques","17-04-2023","15:45","17-04-2023","17:45",,"3EUS2OIN_2022_S6_BE3_Méthodes_Numériques_G4VEZIER AntoineBEGOU Patrick(Exporté le:28/02/2023 14:40)","","G-2B001-info","","",,,,,
"Module d'accompagnement professionn","17-04-2023","15:45","17-04-2023","17:45",,"3EM2MAP6_2022_S6_TD_G9GRANJON Pierre(Exporté le:28/02/2023 14:40)","","G-2C004","","",,,,,
"Traitement des signaux & des images","17-04-2023","16:00","17-04-2023","18:00",,"4EUS4TSI_2022_S8_BE_G1PICONE Daniele(Exporté le:28/02/2023 14:40)","","G-4A020-info-mhi","","",,,,,
"Smart Cities","17-04-2023","16:00","17-04-2023","18:00",,"4EUS4HAT_2022_S8_BE_G1* Enseignant à préciser(Exporté le:28/02/2023 14:40)","","G-3D003-info","","",,,,,
"Geo-environnement / Geo-environment","17-04-2023","16:00","17-04-2023","18:00",,"4EUS4GEO_2022_S8_CM_G1ROUSSEAU Quentin(Exporté le:28/02/2023 14:40)","","G-1C002-Amphi Coulomb","","",,,,,
"Automatique pour l'ingenieur","17-04-2023","16:00","17-04-2023","18:00",,"4EUS4AAT_2022_S8_TP_G4MARZOUGUI Hajer(Exporté le:28/02/2023 14:40)","","G-3D001-AIDA-Zone 2,G-3D001-AIDA-Zone 1","","",,,,,
"Traitement des signaux & des images","17-04-2023","16:00","17-04-2023","18:00",,"4EUS4TSI_2022_S8_BE_G3* Enseignant à préciser(Exporté le:28/02/2023 14:40)","","G-4C012-info-picore","","",,,,,
"Traitement des signaux & des images","17-04-2023","16:00","17-04-2023","18:00",,"4EUS4TSI_2022_S8_BE_G2JOUNI Mohamad(Exporté le:28/02/2023 14:40)","","G-2C005-info","","",,,,,
"Ouverture libre soir","17-04-2023","18:00","17-04-2023","20:00",,"(Exporté le:28/02/2023 14:40)","","G-0B015-FABLAB Ense3,G-4D013-FABLAB Ense3,G-4D011-FABLAB Ense3","","",,,,,
"Capteurs & traitement info.","18-04-2023","08:00","18-04-2023","10:00",,"3EUS2CTI_2022_S6_TP_G18GOUNON Patrick(Exporté le:28/02/2023 14:40)","","G-3D005-ISEE-Informatique","","",,,,,
"Thermo-hydraulique monophasique","18-04-2023","08:00","18-04-2023","10:00",,"3EUS2THM_2022_S6_TP_G6TOLFTS Oliver(Exporté le:28/02/2023 14:40)","","G-3B012-HydrauSys,G-3B012-Laminaire turbulent,G-3B012-Pompes,G-3B012-Perte de charge linéaire","","",,,,,
"Thermo-hydraulique monophasique","18-04-2023","08:00","18-04-2023","10:00",,"3EUS2THM_2022_S6_TP_G5AHMAD Faisal(Exporté le:28/02/2023 14:40)","","G-3C011-Soufflerie thermique,G-3C011-Caloduc,*,G-3C011-Conduction 1&2","","",,,,,
"Open Channel Hydraulics","18-04-2023","08:00","18-04-2023","12:00",,"4EUS4HSL_2022_S8_TP_G1DEDIEU Benjamin(Exporté le:28/02/2023 14:40)","","G-3B012-Canal à surface libre","","",,,,,
"Entretiens Alternants","18-04-2023","08:00","18-04-2023","18:00",,"(Exporté le:28/02/2023 14:40)","","G-4D010-Projet,G-4D001-Projet,G-4D005-Projet,G-4D007-Projet,G-4D009-Projet","","",,,,,
"codir","18-04-2023","08:00","18-04-2023","12:00",,"Réservations ReSEdABakouche Fadwa(Exporté le:28/02/2023 14:40)","","G-1C004","","",,,,,
"Thermo-hydraulique monophasique","18-04-2023","08:00","18-04-2023","10:00",,"3EUS2THM_2022_S6_CTD_G4JOSSIC Laurent(Exporté le:28/02/2023 14:40)","","G-2C006","","",,,,,
"Module d'accompagnement professionn","18-04-2023","08:00","18-04-2023","10:00",,"3EM2MAP6_2022_S6_TD_G7MARS Jerome(Exporté le:28/02/2023 14:40)","","G-2C003","","",,,,,
"Automatique pour l'ingenieur","18-04-2023","08:15","18-04-2023","10:15",,"4EUS4AAT_2022_S8_BE_G3KHENNOUF Hayate(Exporté le:28/02/2023 14:40)","","G-4A020-info-mhi","","",,,,,
"Etude integree des hydro-systeme","18-04-2023","08:15","18-04-2023","12:15",,"4EUS4ERS_2022_S8_TP_G6NEMERY Julien(Exporté le:28/02/2023 14:40)","","G-3A007-Hydrobiologie","","",,,,,
"English for your Career","18-04-2023","08:15","18-04-2023","10:15",,"4EM4ENG6_2022_S8_TD_G13ADONIADIS-CAHILL Fiona(Exporté le:28/02/2023 14:40)","","G-2B012","","",,,,,
"Automatique pour l'ingenieur","18-04-2023","08:15","18-04-2023","10:15",,"4EUS4AAT_2022_S8_BE_G1BESANCON Gildas(Exporté le:28/02/2023 14:40)","","G-2B001-info","","",,,,,
"Soil and Rock Mechanics","18-04-2023","08:15","18-04-2023","12:15",,"4EUS4MSR_2022_S8_TP_G7COMBE Gael(Exporté le:28/02/2023 14:40)","","G-3A010-Mécanique des sols","","",,,,,
"Etude integree des hydro-systeme","18-04-2023","08:15","18-04-2023","12:15",,"4EUS4ERS_2022_S8_BE_G1CROCHEMORE Louise(Exporté le:28/02/2023 14:40)","","G-2C005-info","","",,,,,
"English for your Career","18-04-2023","08:15","18-04-2023","10:15",,"4EM4ENG6_2022_S8_TD_G17PIERRET Laurence(Exporté le:28/02/2023 14:40)","","G-2C001","","",,,,,
"English for your Career","18-04-2023","08:15","18-04-2023","10:15",,"4EM4ENG6_2022_S8_TD_G14BELANGER Sophie(Exporté le:28/02/2023 14:40)","","G-2B013","","",,,,,
"Parcours management","18-04-2023","08:15","18-04-2023","10:15",,"4EM4MAN7_2022_S8_CM_G1ESTIER Isabelle(Exporté le:28/02/2023 14:40)","","G-1A002-Amphi Ampère","","",,,,,
"English for your Career","18-04-2023","08:15","18-04-2023","10:15",,"4EM4ENG6_2022_S8_TD_G15FLAJSNER Carly(Exporté le:28/02/2023 14:40)","","G-2C008","","",,,,,
"Automatique pour l'ingenieur","18-04-2023","08:15","18-04-2023","10:15",,"4EUS4AAT_2022_S8_BE_G4MESLEM Nacim(Exporté le:28/02/2023 14:40)","","G-3D003-info","","",,,,,
"Parcours innovation technologique","18-04-2023","08:15","18-04-2023","10:15",,"4EM4INT7_2022_S8_TD_G1BEN SASSI Kenza(Exporté le:28/02/2023 14:40)","","G-4D008 TD-info","","",,,,,
"English for your Career","18-04-2023","08:15","18-04-2023","10:15",,"4EM4ENG6_2022_S8_TD_G16MASERATI Carole(Exporté le:28/02/2023 14:40)","","G-2C002","","",,,,,
"Automatique pour l'ingenieur","18-04-2023","08:15","18-04-2023","10:15",,"4EUS4AAT_2022_S8_BE_G2BRATCU Antoneta(Exporté le:28/02/2023 14:40)","","G-4C012-info-picore","","",,,,,
"Tech de BE TP G3","18-04-2023","08:30","18-04-2023","11:30",,"4GUP1801_2022_S8_TP_G3MECHEKOUR El-haddi(Exporté le:28/02/2023 14:40)","","G-3B007-Démontage variateur à courroie,G-3B007-Démontage moteur thermique,G-3B007-Démontage transmission hybride,* Salle à préciser,G-3B007-Démontage boîte de vitesse,G-3B007","","",,,,,
"Capteurs & traitement info.","18-04-2023","10:15","18-04-2023","12:15",,"3EUS2CTI_2022_S6_TP_G14MARS Jerome(Exporté le:28/02/2023 14:40)","","G-3D005-ISEE-Informatique","","",,,,,
"Thermo-hydraulique monophasique","18-04-2023","10:15","18-04-2023","12:15",,"3EUS2THM_2022_S6_TP_G6TOLFTS Oliver(Exporté le:28/02/2023 14:40)","","G-3B012-HydrauSys,G-3B012-Laminaire turbulent,G-3B012-Pompes,G-3B012-Perte de charge linéaire","","",,,,,
"Thermo-hydraulique monophasique","18-04-2023","10:15","18-04-2023","12:15",,"3EUS2THM_2022_S6_TP_G5AHMAD Faisal(Exporté le:28/02/2023 14:40)","","G-3C011-Soufflerie thermique,G-3C011-Caloduc,*,G-3C011-Conduction 1&2","","",,,,,
"Thermo-hydraulique monophasique","18-04-2023","10:15","18-04-2023","12:15",,"3EUS2THM_2022_S6_CTD_G4JOSSIC Laurent(Exporté le:28/02/2023 14:40)","","G-2C006","","",,,,,
"Parcours management","18-04-2023","10:30","18-04-2023","12:30",,"4EM4MAN7_2022_S8_CM_G3ESTIER Isabelle(Exporté le:28/02/2023 14:40)","","G-1A002-Amphi Ampère","","",,,,,
"Automatique pour l'ingenieur","18-04-2023","10:30","18-04-2023","12:30",,"4EUS4AAT_2022_S8_BE_G1BESANCON Gildas(Exporté le:28/02/2023 14:40)","","G-2B001-info","","",,,,,
"English for your Career","18-04-2023","10:30","18-04-2023","12:30",,"4EM4ENG6_2022_S8_TD_G5PIERRET Laurence(Exporté le:28/02/2023 14:40)","","G-2C003","","",,,,,
"English for your Career","18-04-2023","10:30","18-04-2023","12:30",,"4EM4ENG6_2022_S8_TD_G3FLAJSNER Carly(Exporté le:28/02/2023 14:40)","","G-2C008","","",,,,,
"English for your Career","18-04-2023","10:30","18-04-2023","12:30",,"4EM4ENG6_2022_S8_TD_G1ADONIADIS-CAHILL Fiona(Exporté le:28/02/2023 14:40)","","G-2B012","","",,,,,
"English for your Career","18-04-2023","10:30","18-04-2023","12:30",,"4EM4ENG6_2022_S8_TD_G2BELANGER Sophie(Exporté le:28/02/2023 14:40)","","G-2B013","","",,,,,
"Automatique pour l'ingenieur","18-04-2023","10:30","18-04-2023","12:30",,"4EUS4AAT_2022_S8_BE_G3KHENNOUF Hayate(Exporté le:28/02/2023 14:40)","","G-4A020-info-mhi","","",,,,,
"English for your Career","18-04-2023","10:30","18-04-2023","12:30",,"4EM4ENG6_2022_S8_TD_G6PICAVET Francis(Exporté le:28/02/2023 14:40)","","G-2B002","","",,,,,
"Automatique pour l'ingenieur","18-04-2023","10:30","18-04-2023","12:30",,"4EUS4AAT_2022_S8_BE_G4MESLEM Nacim(Exporté le:28/02/2023 14:40)","","G-3D003-info","","",,,,,
"Automatique pour l'ingenieur","18-04-2023","10:30","18-04-2023","12:30",,"4EUS4AAT_2022_S8_BE_G2BRATCU Antoneta(Exporté le:28/02/2023 14:40)","","G-4C012-info-picore","","",,,,,
"Parcours innovation technologique","18-04-2023","10:30","18-04-2023","12:30",,"4EM4INT7_2022_S8_TD_G3BEN SASSI Kenza(Exporté le:28/02/2023 14:40)","","G-4D006 TD-info","","",,,,,
"English for your Career","18-04-2023","10:30","18-04-2023","12:30",,"4EM4ENG6_2022_S8_TD_G4MASERATI Carole(Exporté le:28/02/2023 14:40)","","G-2C002","","",,,,,
"ouverture libre midi","18-04-2023","12:30","18-04-2023","13:30",,"(Exporté le:28/02/2023 14:40)","","G-0B015-FABLAB Ense3,G-4D013-FABLAB Ense3,G-4D011-FABLAB Ense3","","",,,,,
"Energy Conversion for Renewable","18-04-2023","13:30","18-04-2023","15:30",,"4EUS4COE_2022_S8_BE_G1GERBAUD LaurentCORNE Adrien(Exporté le:28/02/2023 14:40)","","G-3B001-info","","",,,,,
"Cours d'approfondissement - SEM (E.LORENCEAU = Mkflu / N. MESLEM = Auto)","18-04-2023","13:30","18-04-2023","15:30",,"3EU2APP6_2022_S6_CTD4_SEM_G1LORENCEAU Elise(Exporté le:28/02/2023 14:40)","","G-2A003","","",,,,,
"Cours d'approfondissement - ASI","18-04-2023","13:30","18-04-2023","15:30",,"3EU2APP6_2022_S6_CTD2_ASI_G1BESANCON Gildas(Exporté le:28/02/2023 14:40)","","G-1C002-Amphi Coulomb","","",,,,,
"RESERVATION CPP","18-04-2023","13:30","18-04-2023","18:00",,"(Exporté le:28/02/2023 14:40)","","G-3C007-EPTE 1,G-3C007-EPTE 2","","",,,,,
"Cours d'approfondissement - HOE (D. Imbault = Von Mises / B. Chareyre = Energétique / O. Metais = Mkflu)","18-04-2023","13:30","18-04-2023","15:30",,"3EU2APP6_2022_S6_CTD_HOE_G1METAIS Olivier(Exporté le:28/02/2023 14:40)","","G-2B009","","",,,,,
"PROJET_ME_G4_Apprentissage par probleme","18-04-2023","13:30","18-04-2023","15:30",,"3EMS2APP_2022_S6_PROJET_ME_G4DELAMARE JeromeSCHANEN Jean lucGUILLET Stephane(Exporté le:28/02/2023 14:40)","","G-2C004,G-2C003,G-2C006","","",,,,,
"BE2_SICOM_ELECTRONIQUE_G1 Cours d'approfondissement","18-04-2023","13:30","18-04-2023","15:30",,"3EU2APP6_2022_S6_BE3_SICOM_ELECTRONIQUE_G1* Enseignant à préciser(Exporté le:28/02/2023 14:40)","","G-4C012-info-picore","","",,,,,
"PROJET_IEE_G1_Apprentissage par probleme","18-04-2023","13:30","18-04-2023","15:30",,"3EMS2APP_2022_S6_PROJET_IEE_G1BUIRE JeromeVOYANT Jean-yves(Exporté le:28/02/2023 14:40)","","G-2A006,G-2B001-info,G-2C005-info,G-2C001,G-2C002","","",,,,,
"PROJET_IDP_IEN_Apprentissage par probleme","18-04-2023","13:30","18-04-2023","15:30",,"3EMS2APP_2022_S6_PROJET_IDP_IEN_G5MISSEMER LudovicBOURGEOIS Celine(Exporté le:28/02/2023 14:40)","","G-2B013,G-2B012,G-2B010","","",,,,,
"Systemes de communication","18-04-2023","13:30","18-04-2023","15:30",,"4EUS4SCA_2022_S8_BE_G1* Enseignant à préciserMOCANU Stephane(Exporté le:28/02/2023 14:40)","","G-3D002-GICS","","",,,,,
"English for your Career","18-04-2023","13:45","18-04-2023","15:45",,"4EM4ENG6_2022_S8_TD_G11MASERATI Carole(Exporté le:28/02/2023 14:40)","","G-4D008 TD-info","","",,,,,
"Etude et controle des systemes","18-04-2023","13:45","18-04-2023","15:45",,"4EUS4ECS_2022_S8_BE_G1* Enseignant à préciserMESLEM Nacim(Exporté le:28/02/2023 14:40)","","G-4A020-info-mhi","","",,,,,
"English for your Career","18-04-2023","13:45","18-04-2023","15:45",,"4EM4ENG6_2022_S8_TD_G9DALLISON Christiane(Exporté le:28/02/2023 14:40)","","G-2B002","","",,,,,
"English for your Career","18-04-2023","13:45","18-04-2023","15:45",,"4EM4ENG6_2022_S8_TD_G12GUY Rebecca(Exporté le:28/02/2023 14:40)","","G-4D006 TD-info","","",,,,,
"English for your Career","18-04-2023","13:45","18-04-2023","15:45",,"4EM4ENG6_2022_S8_TD_G10PIERRET Laurence(Exporté le:28/02/2023 14:40)","","G-1A002-Amphi Ampère","","",,,,,
"Groundwater hydraulics and works","18-04-2023","13:45","18-04-2023","15:45",,"WEU2GHH6_2022_S8_BE_G1BARTHELEMY Eric(Exporté le:28/02/2023 14:40)","","G-3A014-info","","",,,,,
"English for your Career","18-04-2023","13:45","18-04-2023","15:45",,"4EM4ENG6_2022_S8_TD_G7BELANGER Sophie(Exporté le:28/02/2023 14:40)","","G-2C007","","",,,,,
"English for your Career","18-04-2023","13:45","18-04-2023","15:45",,"4EM4ENG6_2022_S8_TD_G8PICAVET Francis(Exporté le:28/02/2023 14:40)","","G-4D003","","",,,,,
"Simulation pour les fluides 2","18-04-2023","13:45","18-04-2023","15:45",,"4EUS4SFT_2022_S8_BE_G1BALARAC Guillaume(Exporté le:28/02/2023 14:40)","","G-3D003-info","","",,,,,
"Physique des reacteurs","18-04-2023","13:45","18-04-2023","15:45",,"4EUS42NU_2022_S8_CM_G1CAPELLAN Nicolas(Exporté le:28/02/2023 14:40)","","G-2C008","","",,,,,
"Cours d'approfondissement - IdP/IEN (H. Djeridi = Mkflu / D. Imbault = Von Mises / B. Chareyre = Energétique)","18-04-2023","15:45","18-04-2023","17:45",,"3EU2APP6_2022_S6_CTD_IDP_IEN_G3DJERIDI Henda(Exporté le:28/02/2023 14:40)","","G-0B007-Amphi Bergès","","",,,,,
"Energy Conversion for Renewable","18-04-2023","15:45","18-04-2023","17:45",,"4EUS4COE_2022_S8_BE_G1GERBAUD LaurentCORNE Adrien(Exporté le:28/02/2023 14:40)","","G-3B001-info","","",,,,,
"PROJET_SEM_G6_Apprentissage par probleme","18-04-2023","15:45","18-04-2023","17:45",,"3EMS2APP_2022_S6_PROJET_SEM_G6GUILLET StephaneDELAMARE JeromeSCHANEN Jean luc(Exporté le:28/02/2023 14:40)","","G-2C004,G-2C003,G-2C006","","",,,,,
"PROJET_HOE_Apprentissage par probleme","18-04-2023","15:45","18-04-2023","17:45",,"3EMS2APP_2022_S6_PROJET_HOE_G3AMEN Jean-lucBOURGEOIS CelineMISSEMER Ludovic(Exporté le:28/02/2023 14:40)","","G-2B013,G-2B012,G-2B010","","",,,,,
"PROJET_ASI_SICOM_Apprentissage par probleme","18-04-2023","15:45","18-04-2023","17:45",,"3EMS2APP_2022_S6_PROJET_ASI_SICOM_G2BUIRE JeromeCOIGNARD JonathanVOYANT Jean-yvesGUEDRI Amani(Exporté le:28/02/2023 14:40)","","G-2A006,G-2C002,G-2C001,G-2C005-info,G-2B001-info","","",,,,,
"Cours d'approfondissement - IEE","18-04-2023","15:45","18-04-2023","17:45",,"3EU2APP6_2022_S6_CTD1_IEE_G1FRISTOT Vincent(Exporté le:28/02/2023 14:40)","","G-2A003","","",,,,,
"Cours d'approfondissement - ME (D. Imbault = Von Mises / L. Jossic = Mkflu / B. Chareyre = Energétique)","18-04-2023","15:45","18-04-2023","17:45",,"3EU2APP6_2022_S6_CTD_ME_G2JOSSIC Laurent(Exporté le:28/02/2023 14:40)","","G-1C002-Amphi Coulomb","","",,,,,
"Systemes de communication","18-04-2023","15:45","18-04-2023","17:45",,"4EUS4SCA_2022_S8_BE_G1* Enseignant à préciserMOCANU Stephane(Exporté le:28/02/2023 14:40)","","G-3D002-GICS","","",,,,,
"Physique des reacteurs","18-04-2023","16:00","18-04-2023","18:00",,"4EUS42NU_2022_S8_CM_G1CAPELLAN Nicolas(Exporté le:28/02/2023 14:40)","","G-2C008","","",,,,,
"Parcours management","18-04-2023","16:00","18-04-2023","18:00",,"4EM4MAN7_2022_S8_CM_G2ESTIER Isabelle(Exporté le:28/02/2023 14:40)","","G-1A002-Amphi Ampère","","",,,,,
"Groundwater hydraulics and works","18-04-2023","16:00","18-04-2023","18:00",,"WEU2GHH6_2022_S8_BE_G1BARTHELEMY Eric(Exporté le:28/02/2023 14:40)","","G-3A014-info","","",,,,,
"Etude et controle des systemes","18-04-2023","16:00","18-04-2023","18:00",,"4EUS4ECS_2022_S8_BE_G1MESLEM NacimHABLY Ahmad(Exporté le:28/02/2023 14:40)","","G-3D003-info","","",,,,,
"Parcours innovation technologique","18-04-2023","16:00","18-04-2023","18:00",,"4EM4INT7_2022_S8_TD_G2BEN SASSI Kenza(Exporté le:28/02/2023 14:40)","","G-4D006 TD-info","","",,,,,
"Simulation pour les fluides 2","18-04-2023","16:00","18-04-2023","18:00",,"4EUS4SFT_2022_S8_BE_G1BALARAC Guillaume(Exporté le:28/02/2023 14:40)","","G-4C012-info-picore","","",,,,,
"Ouverture libre soir","18-04-2023","18:00","18-04-2023","20:00",,"(Exporté le:28/02/2023 14:40)","","G-0B015-FABLAB Ense3,G-4D013-FABLAB Ense3,G-4D011-FABLAB Ense3","","",,,,,
"French Language","18-04-2023","18:15","18-04-2023","20:15",,"WEU8FLE8_2022_S8_TD_G1* Enseignant fictif(Exporté le:28/02/2023 14:40)","","G-2A004","","",,,,,
"French Language","18-04-2023","18:15","18-04-2023","20:15",,"WEU8FLE8_2022_S8_TD_G2* Enseignant fictif(Exporté le:28/02/2023 14:40)","","G-2A005","","",,,,,
"RESERVATION CPP","19-04-2023","08:00","19-04-2023","12:30",,"(Exporté le:28/02/2023 14:40)","","G-3C007-EPTE 1,G-3C007-EPTE 2","","",,,,,
"Langue vivante 2","19-04-2023","08:00","19-04-2023","10:00",,"3EU2LV26_2022_S6_TD_Espagnol_G4WALTER Anne-Lise(Exporté le:28/02/2023 14:40)","","G-2C008","","",,,,,
"Langue vivante 2","19-04-2023","08:00","19-04-2023","10:00",,"3EU2LV26_2022_S6_TD_Espagnol_G5SANCHEZ Manuela(Exporté le:28/02/2023 14:40)","","G-2C001","","",,,,,
"Thermo-hydraulique monophasique","19-04-2023","08:00","19-04-2023","10:00",,"3EUS2THM_2022_S6_TP_G15* Enseignant à préciser(Exporté le:28/02/2023 14:40)","","G-3C011-Caloduc,G-3C011-Conduction 1&2,G-3C011-Soufflerie thermique,*","","",,,,,
"RESERVATION PROJET INGENIERIE","19-04-2023","08:00","19-04-2023","18:00",,"(Exporté le:28/02/2023 14:40)","","G-2A004,G-2C003,G-2B012,G-2C007","","",,,,,
"RESERVATION PROJET INGENIERIE","19-04-2023","08:00","19-04-2023","18:00",,"(Exporté le:28/02/2023 14:40)","","G-3A010-CAPRES,G-3A010-Mécanique des sols","","",,,,,
"Entretiens Alternants","19-04-2023","08:00","19-04-2023","18:00",,"(Exporté le:28/02/2023 14:40)","","G-4D001-Projet,G-4D005-Projet,G-4D009-Projet,G-4D007-Projet","","",,,,,
"Langue vivante 2","19-04-2023","08:00","19-04-2023","10:00",,"3EU2LV26_2022_S6_TD_Allemand_G6LORENZEN Maren(Exporté le:28/02/2023 14:40)","","G-2C004","","",,,,,
"An. & Simul. Pdt CM","19-04-2023","08:00","19-04-2023","09:30",,"4GMP20A1_2022_S8_CM_G1OUEDRAOGO Evariste(Exporté le:28/02/2023 14:40)","","G-1C002-Amphi Coulomb","","",,,,,
"Capteurs & traitement info.","19-04-2023","08:00","19-04-2023","10:00",,"3EUS2CTI_2022_S6_TP_G6GRANJON Pierre(Exporté le:28/02/2023 14:40)","","G-3D005-ISEE-Informatique","","",,,,,
"Thermo-hydraulique monophasique","19-04-2023","08:00","19-04-2023","10:00",,"3EUS2THM_2022_S6_TP_G16TOLFTS Oliver(Exporté le:28/02/2023 14:40)","","G-3B012-Laminaire turbulent,G-3B012-Perte de charge linéaire,G-3B012-Pompes,G-3B012-HydrauSys","","",,,,,
"Team Project / Projet d'ingenierie","19-04-2023","08:15","19-04-2023","17:45",,"4EUS4PRO_2022_S8_PROJET_G1(Exporté le:28/02/2023 14:40)","","G-3A012-Enveloppe épaisse,G-3B008-Mécanique & Technologie 1,G-0B015-FABLAB Ense3,G-1B004,G-4D010-Projet,G-1B003,G-3B007,G-2A003,G-2B009,G-2C006,G-2B010,G-1B005,*,G-3A014-info,G-3B001-info,G-2A007-info,G-4C012-info-picore,G-4D011-FABLAB Ense3,G-2C002,G-4D003,G-4D006 TD-info,G-2B002,G-2A005,G-1B016-Projet-Vie étudiante,*,*,G-1B002,G-4D013-FABLAB Ense3","","",,,,,
"Soutenances intermédiaires et finales des projets de recherche 2A","19-04-2023","08:15","19-04-2023","12:45",,"(Exporté le:28/02/2023 14:40)","","G-4D008 TD-info,G-1C004","","",,,,,
"An. & Simul. Pdt TD G1","19-04-2023","09:30","19-04-2023","11:00",,"4GMP20A1_2022_S8_TD_G14GMP20A1_2022_S8_TD_G2OUEDRAOGO Evariste(Exporté le:28/02/2023 14:40)","","G-2A006","","",,,,,
"Soutien de mathematiques","19-04-2023","10:15","19-04-2023","12:15",,"3EM2SMA7_2022_S6_TD_G1VEZIER Antoine(Exporté le:28/02/2023 14:40)","","G-1C002-Amphi Coulomb","","",,,,,
"Capteurs & traitement info.","19-04-2023","10:15","19-04-2023","12:15",,"3EUS2CTI_2022_S6_TP_G8MARS Jerome(Exporté le:28/02/2023 14:40)","","G-3D005-ISEE-Informatique","","",,,,,
"Thermo-hydraulique monophasique","19-04-2023","10:15","19-04-2023","12:15",,"3EUS2THM_2022_S6_TP_G16TOLFTS Oliver(Exporté le:28/02/2023 14:40)","","G-3B012-Laminaire turbulent,G-3B012-Perte de charge linéaire,G-3B012-Pompes,G-3B012-HydrauSys","","",,,,,
"Langue vivante 2","19-04-2023","10:15","19-04-2023","12:15",,"3EU2LV26_2022_S6_TD_Espagnol_G2DI MARIA Sandra(Exporté le:28/02/2023 14:40)","","G-2B013","","",,,,,
"Thermo-hydraulique monophasique","19-04-2023","10:15","19-04-2023","12:15",,"3EUS2THM_2022_S6_TP_G15* Enseignant à préciser(Exporté le:28/02/2023 14:40)","","G-3C011-Caloduc,G-3C011-Conduction 1&2,G-3C011-Soufflerie thermique,*","","",,,,,
"Langue vivante 2","19-04-2023","10:15","19-04-2023","12:15",,"3EU2LV26_2022_S6_TD_Allemand_G1SCHMIDT Christine(Exporté le:28/02/2023 14:40)","","G-2C004","","",,,,,
"Langue vivante 2","19-04-2023","10:15","19-04-2023","12:15",,"3EU2LV26_2022_S6_TD_Espagnol_G3WALTER Anne-Lise(Exporté le:28/02/2023 14:40)","","G-2C008","","",,,,,
"An. & Simul. Pdt TD G1","19-04-2023","11:00","19-04-2023","12:30",,"4GMP20A1_2022_S8_TD_G14GMP20A1_2022_S8_TD_G2OUEDRAOGO Evariste(Exporté le:28/02/2023 14:40)","","G-2A006","","",,,,,
"comité sélection","19-04-2023","13:00","19-04-2023","19:00",,"(Exporté le:28/02/2023 14:40)","","G-1D003-Salle du Conseil","","",,,,,
"Outils info. & numeriques","19-04-2023","13:30","19-04-2023","15:30",,"3EUS2OIN_2022_S6_BE1_Programmation_langage_C_G2GOUNON Patrick(Exporté le:28/02/2023 14:40)","","G-4D008 TD-info","","",,,,,
"Outils info. & numeriques","19-04-2023","13:30","19-04-2023","15:30",,"3EUS2OIN_2022_S6_BE_Programmation_Langage_C_G2MARCEL RemyJOSSEROND Charles(Exporté le:28/02/2023 14:40)","","G-2B001-info","","",,,,,
"Outils info. & numeriques","19-04-2023","13:30","19-04-2023","15:30",,"3EUS2OIN_2022_S6_BE3_Méthodes_Numériques_G1DELINCHANT BenoitCHAREYRE Bruno(Exporté le:28/02/2023 14:40)","","G-2C005-info","","",,,,,
"Thermo-hydraulique monophasique","19-04-2023","13:30","19-04-2023","15:30",,"3EUS2THM_2022_S6_TP_G9YÁNEZ MARTÍN Dácil Idaira(Exporté le:28/02/2023 14:40)","","G-3B012-Perte de charge linéaire,G-3B012-Laminaire turbulent,G-3B012-Pompes,G-3B012-HydrauSys","","",,,,,
"Outils info. & numeriques","19-04-2023","13:30","19-04-2023","15:30",,"3EUS2OIN_2022_S6_BE2_Méthodes_Numériques_G1MARIN Philippe Ense3(Exporté le:28/02/2023 14:40)","","G-4A020-info-mhi","","",,,,,
"Langue vivante 2","19-04-2023","13:30","19-04-2023","15:30",,"3EU2LV26_2022_S6_TD_Allemand_G7SCHMIDT Christine(Exporté le:28/02/2023 14:40)","","G-2C008","","",,,,,
"Langue vivante 2","19-04-2023","13:30","19-04-2023","15:30",,"3EU2LV26_2022_S6_TD_Espagnol_G9DI MARIA Sandra(Exporté le:28/02/2023 14:40)","","G-2B013","","",,,,,
"Soutien de mathematiques","19-04-2023","13:30","19-04-2023","15:30",,"3EM2SMA7_2022_S6_TD_G3GUERIN DUGUE Anne(Exporté le:28/02/2023 14:40)","","G-2C001","","",,,,,
"Langue vivante 2","19-04-2023","13:30","19-04-2023","15:30",,"3EU2LV26_2022_S6_TD_Espagnol_G8MANAS Patricia(Exporté le:28/02/2023 14:40)","","G-2C004","","",,,,,
"Thermo-hydraulique monophasique","19-04-2023","13:30","19-04-2023","15:30",,"3EUS2THM_2022_S6_TP_G10CORNET Marine(Exporté le:28/02/2023 14:40)","","G-3C011-Caloduc,*,G-3C011-Conduction 1&2,G-3C011-Soufflerie thermique","","",,,,,
"Generation and Storage","19-04-2023","13:30","19-04-2023","15:30",,"4EUS4PSJ_2022_S8_TD_G2BULTEL Yann(Exporté le:28/02/2023 14:40)","","G-2A006","","",,,,,
"Capteurs & traitement info.","19-04-2023","13:30","19-04-2023","15:30",,"3EUS2CTI_2022_S6_TP_G11MARS Jerome(Exporté le:28/02/2023 14:40)","","G-3D005-ISEE-Informatique","","",,,,,
